,turns,chutes_hit,ladders_hit
1658,42,5,4
1659,14,1,5
1660,78,9,4
1661,23,1,2
1662,93,14,7
1663,73,9,5
1664,95,14,7
1665,36,6,5
1666,17,1,4
1667,52,4,3
1668,42,3,0
1669,17,1,2
1670,32,4,8
1671,106,21,6
1672,35,3,3
1673,39,4,5
1674,48,4,2
1675,28,2,1
1676,14,1,2
1677,42,5,4
1678,30,2,2
1679,21,0,2
1680,67,11,6
1681,109,17,7
1682,34,4,5
1683,26,1,2
1684,39,2,1
1685,35,3,3
1686,22,2,2
1687,23,1,2
1688,26,3,2
1689,36,3,2
1690,55,7,3
1691,21,2,2
1692,52,8,6
1693,26,3,3
1694,65,7,3
1695,53,8,4
1696,77,10,5
1697,25,2,2
1698,93,13,3
1699,39,7,6
1700,39,5,3
1701,30,5,3
1702,25,2,2
1703,75,7,6
1704,16,1,4
1705,10,1,3
1706,104,13,6
1707,68,8,5
1708,25,4,2
1709,17,0,2
1710,11,0,1
1711,41,4,3
1712,19,1,2
1713,26,3,2
1714,19,2,3
1715,17,1,4
1716,73,9,5
1717,66,10,8
1718,45,5,6
1719,75,8,3
1720,15,1,2
1721,22,1,1
1722,48,9,4
1723,57,8,6
1724,29,2,2
1725,93,13,7
1726,29,1,2
1727,31,1,1
1728,88,11,6
1729,19,2,4
1730,18,1,3
1731,31,2,1
1732,37,4,2
1733,113,15,9
1734,23,1,2
1735,15,2,3
1736,134,15,7
1737,86,12,7
1738,74,12,8
1739,18,1,2
1740,16,1,1
1741,22,4,3
1742,34,4,4
1743,13,1,3
1744,43,7,5
1745,42,5,3
1746,24,2,2
1747,12,0,1
1748,22,1,2
1749,40,5,2
1750,34,4,5
1751,24,1,1
1752,24,4,3
1753,18,1,3
1754,22,2,2
1755,18,3,4
1756,25,3,4
1757,11,1,2
1758,44,4,1
1759,30,5,3
1760,73,11,4
1761,46,6,4
1762,50,4,3
1763,28,4,3
1764,41,5,4
1765,18,1,2
1766,37,3,2
1767,23,3,4
1768,67,8,6
1769,70,9,6
1770,49,3,2
1771,18,1,2
1772,26,3,6
1773,22,1,1
1774,34,1,0
1775,31,3,3
1776,36,3,4
1777,34,6,4
1778,19,1,4
1779,50,7,3
1780,28,3,4
1781,29,3,4
1782,66,6,6
1783,16,1,3
1784,24,1,4
1785,26,1,3
1786,54,7,5
1787,21,3,5
1788,115,14,3
1789,42,5,8
1790,65,9,3
1791,27,3,1
1792,17,1,2
1793,41,3,1
1794,33,3,4
1795,15,0,1
1796,32,3,2
1797,42,7,6
1798,36,6,3
1799,48,4,2
1800,32,3,2
1801,34,1,2
1802,17,3,2
1803,15,2,2
1804,24,1,3
1805,46,5,5
1806,44,6,2
1807,25,2,3
1808,15,2,3
1809,27,3,3
1810,21,2,4
1811,24,3,3
1812,51,9,5
1813,25,2,2
1814,45,4,4
1815,21,1,1
1816,73,6,2
1817,105,15,3
1818,31,6,5
1819,27,1,1
1820,40,4,2
1821,13,0,3
1822,17,0,2
1823,32,5,4
1824,7,0,3
1825,46,6,4
1826,66,8,3
1827,47,5,0
1828,14,0,1
1829,50,6,3
1830,36,3,5
1831,26,2,0
1832,36,4,2
1833,59,7,2
1834,14,0,3
1835,28,2,1
1836,59,6,2
1837,40,4,1
1838,24,1,4
1839,15,1,2
1840,20,1,1
1841,25,3,3
1842,9,0,3
1843,12,0,1
1844,38,5,2
1845,12,1,4
1846,19,1,1
1847,22,1,2
1848,37,3,0
1849,50,7,3
1850,15,1,3
1851,23,0,2
1852,17,2,2
1853,9,0,2
1854,64,5,4
1855,23,2,1
1856,57,4,1
1857,17,1,1
1858,17,2,5
1859,25,2,2
1860,48,5,4
1861,28,3,4
1862,39,6,4
1863,19,2,2
1864,37,5,5
1865,44,10,6
1866,60,6,1
1867,49,8,5
1868,22,1,3
1869,13,0,1
1870,47,5,5
1871,13,1,2
1872,48,8,4
1873,20,2,2
1874,28,2,2
1875,52,7,6
1876,42,2,3
1877,92,15,8
1878,20,2,2
1879,36,7,5
1880,29,6,3
1881,37,5,3
1882,21,3,4
1883,53,10,4
1884,71,9,2
1885,18,0,3
1886,20,1,2
1887,37,3,4
1888,24,2,2
1889,69,9,6
1890,41,5,3
1891,36,5,5
1892,11,0,1
1893,61,10,6
1894,39,4,3
1895,10,0,2
1896,20,3,3
1897,67,9,4
1898,45,5,4
1899,21,2,2
1900,22,2,1
1901,36,2,0
1902,31,4,2
1903,49,8,3
1904,28,3,2
1905,11,0,3
1906,21,1,2
1907,10,0,3
1908,74,9,8
1909,20,2,3
1910,21,1,3
1911,37,6,4
1912,29,3,4
1913,29,2,3
1914,64,11,6
1915,44,5,2
1916,16,1,3
1917,69,11,6
1918,52,5,3
1919,35,3,4
1920,15,1,3
1921,15,1,3
1922,13,1,3
1923,38,5,4
1924,34,1,2
1925,30,4,5
1926,62,9,5
1927,70,8,4
1928,21,1,3
1929,30,3,1
1930,18,2,1
1931,74,12,5
1932,49,7,6
1933,87,11,5
1934,11,0,3
1935,26,2,3
1936,24,0,2
1937,13,0,2
1938,23,2,3
1939,51,3,3
1940,48,5,4
1941,29,4,4
1942,15,1,2
1943,19,2,3
1944,42,4,4
1945,22,3,3
1946,33,3,1
1947,9,0,2
1948,38,3,2
1949,61,16,5
1950,29,3,4
1951,30,2,3
1952,13,0,2
1953,28,4,3
1954,17,0,2
1955,19,0,2
1956,54,8,5
1957,20,1,2
1958,15,1,2
1959,44,6,5
1960,30,4,3
1961,24,1,4
1962,18,2,2
1963,72,10,6
1964,35,2,1
1965,32,2,1
1966,32,2,3
1967,46,5,3
1968,15,2,4
1969,53,6,4
1970,36,2,3
1971,29,4,5
1972,10,0,3
1973,39,5,5
1974,83,10,3
1975,85,11,5
1976,16,2,3
1977,34,5,1
1978,22,1,3
1979,30,3,3
1980,66,7,3
1981,44,5,3
1982,56,6,4
1983,31,1,2
1984,30,1,0
1985,13,1,2
1986,58,8,5
1987,51,7,1
1988,65,6,3
1989,15,1,5
1990,19,1,3
1991,18,2,3
1992,45,5,4
1993,35,3,4
1994,24,2,1
1995,18,2,3
1996,41,4,4
1997,46,9,7
1998,24,1,1
1999,23,2,4
2000,10,0,4
2001,31,2,3
2002,11,0,2
2003,23,2,3
2004,73,8,5
2005,31,4,5
2006,20,2,3
2007,35,2,0
2008,70,10,7
2009,24,3,4
2010,55,8,4
2011,94,17,8
2012,46,7,2
2013,13,0,1
2014,35,3,3
2015,11,1,3
2016,48,5,4
2017,41,3,0
2018,51,4,2
2019,28,5,5
2020,38,3,1
2021,17,0,2
2022,62,7,3
2023,42,6,6
2024,18,0,1
2025,38,4,4
2026,19,3,3
2027,22,1,2
2028,62,6,1
2029,31,3,3
2030,21,1,2
2031,28,3,3
2032,60,7,2
2033,13,0,3
2034,28,1,1
2035,50,4,2
2036,104,18,10
2037,36,4,6
2038,55,8,5
2039,15,2,3
2040,60,8,8
2041,37,5,2
2042,20,3,3
2043,29,1,1
2044,61,6,4
2045,39,7,3
2046,29,3,4
2047,28,2,2
2048,32,1,2
2049,42,4,4
2050,65,8,5
2051,18,0,3
2052,24,4,3
2053,22,2,2
2054,31,4,3
2055,88,10,6
2056,29,4,5
2057,9,0,3
2058,59,9,8
2059,30,4,3
2060,21,1,1
2061,51,4,4
2062,32,4,4
2063,32,6,3
2064,37,2,1
2065,18,0,2
2066,21,1,3
2067,37,3,2
2068,14,1,2
2069,41,5,4
2070,34,2,2
2071,44,3,2
2072,17,2,3
2073,81,11,4
2074,40,5,3
2075,37,4,1
2076,15,1,4
2077,123,15,10
2078,34,3,5
2079,16,1,4
2080,20,2,2
2081,158,21,10
2082,12,0,1
2083,20,2,3
2084,33,4,0
2085,49,8,5
2086,25,0,0
2087,43,4,3
2088,37,5,4
2089,47,6,3
2090,8,1,3
2091,23,1,2
2092,33,5,4
2093,22,3,3
2094,13,0,1
2095,93,9,7
2096,17,1,3
2097,21,2,2
2098,36,3,3
2099,14,0,3
2100,61,6,2
2101,23,3,3
2102,34,4,4
2103,16,0,3
2104,43,6,3
2105,18,0,2
2106,13,1,3
2107,23,2,4
2108,30,2,5
2109,38,4,3
2110,103,12,7
2111,45,5,3
2112,34,2,3
2113,93,14,10
2114,24,0,1
2115,74,9,6
2116,52,7,2
2117,62,6,3
2118,20,0,1
2119,30,3,3
2120,122,15,9
2121,40,6,4
2122,33,3,2
2123,12,0,1
2124,27,2,1
2125,12,1,2
2126,103,11,6
2127,19,2,2
2128,17,0,3
2129,57,5,5
2130,49,7,4
2131,41,3,1
2132,24,5,2
2133,22,1,1
2134,106,13,6
2135,37,5,3
2136,45,5,3
2137,38,4,3
2138,34,2,1
2139,34,3,1
2140,17,1,2
2141,25,2,2
2142,102,13,7
2143,17,2,4
2144,14,0,3
2145,84,10,4
2146,47,5,2
2147,87,10,2
2148,37,2,3
2149,46,3,4
2150,12,0,2
2151,17,1,3
2152,35,3,2
2153,27,2,3
2154,19,2,2
2155,20,1,4
2156,56,6,3
2157,18,2,2
2158,50,4,2
2159,64,8,1
2160,97,13,5
2161,57,5,3
2162,19,2,5
2163,42,4,5
2164,14,0,1
2165,26,4,4
2166,33,5,6
2167,108,14,5
2168,31,4,2
2169,29,5,4
2170,40,6,5
2171,16,0,2
2172,7,0,3
2173,42,6,4
2174,16,1,4
2175,50,7,4
2176,58,7,3
2177,19,2,5
2178,31,4,2
2179,12,0,2
2180,22,3,3
2181,28,2,4
2182,21,0,2
2183,10,2,3
2184,47,4,4
2185,30,4,4
2186,51,6,1
2187,26,3,4
2188,48,5,4
2189,208,30,13
2190,12,0,3
2191,113,20,11
2192,27,0,0
2193,13,1,2
2194,29,3,3
2195,28,3,3
2196,26,2,5
2197,20,3,4
2198,47,6,6
2199,66,8,5
2200,23,2,4
2201,59,9,3
2202,36,4,5
2203,38,5,6
2204,12,1,2
2205,36,4,2
2206,35,4,7
2207,20,2,2
2208,16,0,3
2209,54,6,4
2210,21,2,4
2211,32,3,2
2212,25,1,2
2213,37,5,5
2214,28,6,3
2215,30,3,4
2216,13,0,1
2217,77,8,4
2218,16,0,3
2219,52,5,2
2220,13,2,2
2221,41,7,4
2222,90,10,2
2223,31,2,3
2224,18,3,3
2225,28,2,4
2226,35,4,3
2227,42,8,6
2228,9,0,2
2229,35,3,3
2230,24,2,1
2231,17,0,2
2232,19,0,2
2233,27,2,2
2234,107,14,4
2235,90,10,9
2236,24,1,1
2237,48,6,4
2238,20,2,6
2239,12,1,2
2240,30,3,4
2241,22,1,1
2242,22,0,2
2243,48,5,4
2244,16,1,5
2245,38,4,2
2246,61,9,5
2247,36,2,2
2248,71,6,4
2249,49,9,4
2250,7,0,3
2251,38,4,3
2252,13,0,2
2253,17,1,1
2254,10,1,3
2255,12,0,4
2256,22,3,3
2257,21,2,4
2258,51,6,4
2259,43,8,6
2260,10,0,3
2261,34,2,2
2262,12,1,2
2263,28,3,5
2264,82,12,8
2265,24,2,2
2266,34,3,5
2267,55,9,8
2268,66,8,5
2269,21,0,2
2270,14,0,1
2271,14,0,3
2272,22,2,3
2273,60,6,6
2274,10,0,3
2275,32,4,4
2276,42,3,2
2277,25,2,4
2278,34,4,3
2279,19,1,2
2280,27,2,2
2281,26,4,4
2282,36,5,7
2283,60,11,2
2284,38,2,1
2285,14,0,3
2286,35,3,2
2287,32,4,3
2288,11,0,2
2289,16,1,2
2290,25,3,4
2291,56,7,5
2292,24,2,1
2293,31,4,3
2294,47,8,2
2295,26,2,2
2296,16,0,2
2297,23,5,5
2298,55,8,5
2299,41,3,1
2300,36,4,2
2301,30,6,6
2302,28,3,3
2303,68,9,5
2304,13,1,3
2305,88,14,11
2306,21,3,2
2307,33,5,3
2308,62,8,6
2309,27,2,2
2310,45,7,4
2311,27,4,3
2312,34,4,4
2313,8,0,3
2314,9,0,4
2315,23,1,1
2316,33,3,6
2317,22,3,5
2318,20,1,2
2319,72,10,7
2320,36,4,1
2321,36,4,4
2322,78,12,4
2323,67,8,2
2324,14,0,2
2325,41,6,6
2326,44,5,3
2327,42,4,3
2328,34,2,3
2329,42,2,1
2330,65,5,2
2331,36,5,4
2332,23,2,4
2333,15,0,3
2334,23,3,4
2335,16,1,2
2336,11,0,1
2337,22,2,3
2338,19,1,3
2339,29,3,3
2340,45,4,4
2341,40,3,3
2342,64,8,2
2343,79,9,7
2344,27,2,1
2345,16,1,2
2346,125,14,6
2347,35,2,3
2348,18,0,3
2349,39,4,2
2350,43,4,2
2351,39,5,2
2352,71,11,4
2353,34,4,1
2354,32,3,4
2355,10,1,3
2356,56,6,4
2357,21,3,4
2358,18,1,2
2359,26,5,4
2360,98,15,7
2361,19,1,3
2362,45,6,4
2363,35,3,4
2364,30,3,7
2365,9,1,2
2366,21,1,3
2367,76,7,5
2368,35,4,2
2369,47,6,3
2370,21,1,3
2371,22,4,4
2372,51,6,4
2373,12,0,1
2374,19,1,2
2375,8,0,3
2376,14,2,4
2377,26,2,1
2378,39,2,1
2379,67,7,5
2380,30,4,5
2381,29,0,0
2382,21,1,3
2383,35,3,1
2384,43,6,4
2385,64,7,2
2386,31,3,3
2387,51,6,2
2388,48,6,1
2389,28,3,3
2390,18,2,4
2391,23,1,3
2392,59,10,8
2393,36,5,5
2394,54,6,3
2395,16,2,3
2396,35,7,6
2397,84,9,3
2398,14,0,3
2399,24,4,2
2400,40,4,1
2401,83,9,3
2402,100,17,7
2403,30,5,3
2404,45,7,5
2405,17,2,3
2406,17,1,1
2407,10,0,1
2408,20,2,3
2409,41,3,3
2410,42,2,1
2411,104,12,5
2412,32,4,4
2413,20,1,3
2414,90,14,8
2415,21,2,4
2416,65,7,5
2417,38,6,2
2418,37,3,0
2419,25,4,3
2420,12,0,4
2421,12,0,3
2422,48,8,3
2423,18,4,5
2424,24,3,4
2425,22,0,1
2426,8,0,3
2427,42,5,5
2428,41,3,3
2429,78,10,5
2430,16,1,1
2431,10,0,2
2432,38,4,3
2433,26,3,5
2434,20,3,2
2435,133,21,7
2436,20,0,2
2437,26,2,2
2438,55,6,6
2439,31,4,4
2440,74,10,7
2441,42,5,6
2442,30,4,3
2443,30,3,1
2444,47,8,6
2445,54,9,3
2446,53,6,5
2447,15,0,3
2448,28,2,2
2449,44,6,7
2450,29,2,3
2451,42,4,1
2452,21,1,2
2453,26,5,6
2454,90,9,5
2455,9,0,3
2456,20,2,2
2457,12,0,3
2458,32,4,2
2459,66,10,4
2460,12,1,2
2461,11,1,3
2462,71,9,2
2463,16,1,3
2464,20,0,2
2465,94,11,4
2466,81,10,6
2467,23,0,1
2468,34,4,4
2469,19,1,4
2470,61,9,7
2471,42,5,2
2472,84,12,7
2473,29,5,5
2474,27,3,3
2475,35,3,4
2476,40,2,2
2477,19,1,2
2478,30,3,2
2479,31,2,1
2480,50,7,6
2481,26,4,5
2482,14,2,4
2483,24,2,4
2484,34,2,0
2485,14,1,3
2486,10,0,2
2487,55,5,2
2488,14,0,1
2489,44,8,4
2490,66,9,8
2491,14,1,3
2492,27,1,1
2493,43,2,1
2494,75,12,11
2495,56,5,2
2496,41,4,4
2497,59,5,3
2498,16,1,4
2499,29,4,3
2500,14,1,3
2501,24,0,1
2502,60,9,7
2503,16,2,2
2504,10,0,3
2505,29,6,3
2506,24,4,3
2507,30,3,3
2508,31,4,4
2509,26,3,2
2510,22,2,3
2511,13,0,3
2512,20,2,2
2513,14,2,2
2514,19,2,2
2515,81,12,5
2516,51,8,6
2517,77,14,5
2518,40,5,3
2519,31,8,3
2520,19,2,3
2521,40,8,4
2522,30,3,3
2523,21,2,4
2524,22,3,2
2525,66,10,7
2526,54,7,4
2527,79,9,3
2528,24,4,5
2529,42,4,2
2530,37,4,3
2531,34,7,3
2532,78,8,5
2533,55,8,8
2534,31,3,3
2535,20,2,2
2536,12,0,1
2537,54,5,3
2538,29,5,4
2539,56,8,7
2540,46,6,7
2541,34,3,3
2542,38,4,3
2543,28,4,4
2544,11,0,2
2545,48,6,3
2546,14,1,2
2547,40,3,0
2548,22,2,1
2549,16,1,2
2550,108,17,7
2551,11,2,3
2552,35,6,3
2553,32,3,4
2554,26,2,4
2555,13,2,3
2556,18,0,1
2557,33,2,3
2558,18,1,1
2559,21,2,3
2560,34,5,6
2561,33,4,3
2562,37,5,3
2563,43,2,1
2564,106,14,9
2565,34,2,1
2566,79,9,5
2567,50,9,4
2568,29,2,3
2569,16,0,2
2570,31,5,3
2571,22,1,2
2572,43,4,2
2573,26,3,3
2574,15,1,3
2575,17,1,3
2576,21,2,4
2577,26,5,3
2578,18,0,2
2579,57,8,5
2580,29,1,1
2581,56,4,1
2582,14,0,3
2583,51,5,4
2584,15,2,3
2585,17,1,3
2586,28,2,4
2587,31,4,2
2588,55,6,5
2589,36,8,8
2590,21,3,2
2591,46,9,4
2592,23,2,2
2593,18,0,3
2594,71,8,3
2595,49,5,3
2596,63,5,2
2597,39,5,3
2598,17,2,2
2599,14,1,2
2600,116,15,8
2601,36,5,3
2602,20,2,4
2603,14,1,2
2604,13,0,1
2605,66,9,4
2606,32,2,2
2607,44,4,0
2608,44,6,6
2609,24,5,3
2610,60,10,6
2611,69,8,2
2612,39,4,3
2613,16,1,2
2614,63,5,3
2615,40,2,2
2616,31,4,6
2617,90,8,5
2618,13,1,2
2619,36,7,4
2620,76,10,5
2621,47,5,3
2622,100,15,12
2623,11,0,2
2624,17,0,2
2625,46,7,3
2626,14,1,2
2627,39,4,1
2628,48,7,5
2629,17,0,3
2630,25,2,2
2631,32,4,2
2632,40,5,4
2633,59,5,3
2634,18,2,2
2635,27,1,1
2636,53,3,1
2637,41,6,3
2638,18,0,2
2639,15,1,4
2640,37,5,2
2641,23,2,5
2642,60,11,5
2643,38,4,3
2644,47,7,2
2645,12,1,2
2646,33,3,2
2647,12,1,2
2648,27,3,2
2649,16,0,3
2650,26,2,3
2651,27,2,4
2652,86,12,6
2653,17,2,2
2654,33,5,4
2655,16,2,3
2656,32,4,5
2657,37,2,3
2658,68,6,6
2659,41,9,6
2660,41,3,2
2661,49,6,5
2662,30,6,2
2663,48,4,2
2664,10,0,4
2665,32,2,4
2666,70,9,6
2667,29,2,2
2668,15,1,2
2669,40,4,3
2670,19,2,5
2671,43,7,4
2672,66,13,4
2673,24,3,2
2674,27,4,2
2675,19,2,2
2676,44,6,5
2677,13,1,3
2678,53,7,8
2679,12,0,1
2680,33,4,3
2681,12,0,1
2682,31,1,3
2683,87,9,5
2684,32,5,4
2685,13,1,2
2686,23,5,3
2687,40,5,5
2688,25,2,3
2689,63,10,4
2690,52,6,6
2691,20,4,3
2692,52,8,7
2693,25,2,3
2694,30,4,6
2695,16,0,2
2696,64,7,2
2697,13,1,2
2698,14,1,3
2699,40,4,6
2700,69,8,5
2701,10,0,3
2702,15,1,1
2703,55,5,5
2704,38,4,2
2705,58,6,7
2706,36,2,4
2707,28,3,2
2708,39,3,3
2709,26,3,3
2710,51,6,2
2711,15,1,2
2712,22,1,1
2713,33,3,3
2714,37,2,2
2715,14,3,3
2716,28,1,1
2717,40,7,6
2718,29,3,4
2719,17,2,2
2720,14,0,2
2721,19,2,4
2722,59,6,4
2723,90,11,3
2724,29,3,5
2725,17,1,1
2726,8,1,2
2727,27,2,4
2728,47,9,7
2729,27,2,5
2730,46,6,2
2731,132,16,7
2732,38,5,4
2733,10,1,3
2734,13,1,2
2735,24,1,3
2736,56,9,5
2737,12,2,3
2738,31,3,1
2739,18,1,2
2740,21,3,4
2741,12,1,4
2742,34,2,2
2743,52,7,2
2744,26,2,5
2745,141,20,6
2746,17,1,3
2747,13,1,3
2748,24,0,1
2749,38,4,4
2750,39,4,2
2751,11,0,1
2752,47,4,4
2753,22,2,5
2754,27,0,0
2755,25,1,2
2756,13,0,3
2757,59,7,5
2758,17,1,1
2759,13,1,2
2760,83,12,8
2761,26,1,2
2762,32,4,3
2763,8,0,3
2764,63,10,5
2765,23,2,1
2766,25,2,3
2767,87,14,10
2768,83,12,7
2769,26,2,2
2770,15,1,3
2771,17,2,5
2772,19,2,3
2773,15,1,2
2774,14,0,1
2775,93,12,6
2776,31,4,4
2777,21,3,2
2778,28,6,6
2779,38,5,5
2780,10,1,2
2781,91,11,6
2782,23,2,3
2783,24,3,4
2784,28,2,2
2785,38,4,3
2786,48,5,3
2787,18,1,3
2788,14,0,1
2789,16,1,2
2790,29,2,3
2791,9,1,3
2792,13,0,3
2793,26,4,3
2794,21,2,1
2795,25,4,3
2796,22,4,2
2797,11,0,1
2798,17,1,2
2799,25,2,2
2800,83,12,8
2801,12,0,2
2802,15,0,3
2803,14,0,2
2804,113,15,7
2805,32,3,3
2806,48,6,6
2807,73,11,4
2808,39,7,5
2809,10,0,1
2810,24,1,3
2811,37,5,4
2812,52,5,3
2813,23,3,2
2814,29,4,4
2815,28,2,2
2816,38,4,1
2817,17,2,4
2818,36,4,4
2819,31,2,3
2820,27,1,2
2821,17,0,2
2822,27,5,5
2823,57,8,4
2824,29,2,1
2825,20,1,2
2826,43,6,3
2827,68,9,6
2828,50,9,3
2829,56,6,1
2830,29,3,2
2831,33,4,4
2832,40,5,2
2833,34,3,1
2834,69,8,8
2835,30,2,2
2836,20,3,4
2837,70,11,5
2838,21,2,3
2839,37,6,3
2840,19,3,3
2841,25,4,2
2842,17,0,2
2843,35,5,1
2844,35,5,3
2845,37,2,0
2846,70,8,6
2847,63,9,3
2848,12,0,3
2849,25,2,2
2850,11,0,2
2851,27,2,1
2852,16,1,3
2853,80,15,7
2854,11,0,2
2855,69,9,5
2856,19,0,2
2857,20,2,4
2858,21,1,2
2859,27,2,1
2860,56,4,1
2861,45,4,5
2862,167,26,9
2863,39,7,5
2864,31,2,3
2865,45,5,5
2866,28,1,1
2867,16,0,2
2868,23,2,4
2869,68,8,8
2870,20,1,3
2871,12,1,2
2872,12,0,2
2873,22,2,3
2874,50,6,3
2875,13,0,1
2876,85,11,4
2877,74,12,9
2878,73,13,8
2879,74,9,5
2880,27,4,6
2881,14,0,4
2882,38,3,5
2883,34,1,2
2884,59,7,3
2885,25,3,2
2886,35,4,3
2887,29,4,3
2888,28,2,1
2889,47,4,1
2890,20,0,2
2891,102,15,10
2892,47,9,6
2893,69,5,3
2894,33,4,2
2895,123,20,11
2896,22,2,4
2897,14,0,2
2898,22,2,1
2899,32,4,3
2900,28,1,1
2901,16,1,4
2902,23,2,1
2903,20,1,3
2904,10,0,2
2905,27,3,4
2906,97,14,8
2907,15,0,2
2908,20,2,4
2909,41,7,3
2910,43,4,2
2911,18,0,2
2912,13,1,3
2913,38,6,4
2914,41,5,3
2915,72,8,3
2916,27,2,3
2917,38,5,5
2918,19,1,2
2919,25,1,1
2920,22,1,2
2921,44,4,3
2922,8,0,3
2923,39,5,4
2924,14,0,3
2925,13,0,3
2926,16,0,2
2927,18,1,4
2928,37,4,3
2929,22,1,2
2930,22,1,2
2931,32,1,1
2932,21,1,3
2933,16,2,2
2934,44,2,3
2935,52,7,3
2936,36,4,3
2937,21,2,2
2938,21,1,4
2939,36,4,4
2940,112,16,10
2941,25,2,2
2942,16,2,4
2943,17,3,3
2944,10,0,4
2945,23,2,3
2946,76,11,5
2947,30,4,3
2948,147,19,6
2949,25,3,3
2950,34,5,1
2951,34,2,4
2952,39,3,4
2953,17,2,2
2954,110,13,3
2955,64,6,5
2956,33,3,2
2957,45,8,4
2958,29,2,3
2959,22,2,2
2960,37,5,4
2961,45,9,4
2962,29,1,1
2963,23,3,3
2964,44,7,7
2965,71,7,7
2966,18,2,3
2967,37,2,2
2968,41,2,3
2969,38,7,4
2970,29,4,5
2971,30,5,3
2972,39,5,4
2973,71,11,4
2974,41,2,0
2975,21,0,2
2976,25,2,4
2977,28,3,2
2978,18,4,3
2979,44,5,2
2980,15,1,3
2981,38,5,2
2982,12,0,1
2983,27,5,5
2984,24,1,2
2985,21,2,1
2986,16,2,2
2987,25,3,1
2988,39,6,5
2989,40,3,4
2990,25,0,2
2991,58,9,5
2992,18,1,1
2993,68,5,1
2994,17,1,3
2995,28,2,2
2996,28,2,3
2997,47,6,6
2998,50,6,4
2999,28,3,4
3000,59,7,4
3001,27,1,3
3002,39,6,3
3003,46,6,5
3004,20,2,2
3005,14,1,2
3006,58,5,5
3007,43,5,4
3008,35,5,5
3009,14,1,2
3010,25,2,1
3011,24,1,3
3012,77,10,5
3013,25,2,2
3014,12,1,2
3015,40,4,1
3016,8,1,3
3017,20,2,3
3018,37,6,3
3019,42,3,4
3020,46,5,3
3021,22,3,4
3022,36,2,1
3023,20,3,3
3024,40,2,4
3025,54,5,5
3026,38,5,4
3027,21,3,3
3028,23,2,3
3029,39,4,2
3030,27,2,1
3031,85,7,4
3032,41,3,0
3033,45,4,4
3034,20,3,2
3035,53,5,4
3036,40,7,2
3037,19,1,2
3038,19,1,3
3039,81,12,5
3040,20,2,4
3041,13,1,4
3042,20,1,1
3043,16,1,4
3044,20,2,5
3045,32,2,3
3046,25,2,5
3047,41,5,3
3048,11,0,2
3049,25,2,5
3050,24,1,3
3051,84,7,4
3052,62,12,9
3053,27,2,4
3054,59,6,4
3055,16,0,3
3056,26,3,4
3057,22,2,1
3058,24,3,4
3059,21,2,4
3060,28,3,1
3061,37,7,2
3062,9,0,3
3063,20,2,6
3064,13,0,1
3065,71,6,4
3066,20,3,2
3067,74,8,4
3068,18,3,3
3069,20,2,3
3070,116,18,10
3071,44,6,5
3072,23,3,3
3073,49,6,2
3074,73,8,3
3075,45,5,3
3076,18,0,2
3077,21,2,3
3078,24,2,4
3079,16,1,2
3080,27,2,2
3081,18,1,2
3082,39,3,4
3083,75,8,3
3084,90,12,9
3085,35,4,3
3086,38,3,3
3087,16,2,3
3088,36,6,4
3089,17,3,3
3090,32,4,2
3091,15,0,1
3092,98,11,3
3093,25,2,1
3094,22,1,2
3095,44,6,5
3096,15,0,3
3097,39,1,0
3098,32,2,2
3099,28,2,2
3100,20,0,2
3101,56,7,6
3102,15,0,1
3103,108,11,3
3104,23,1,4
3105,34,5,3
3106,46,4,5
3107,40,4,3
3108,46,8,6
3109,25,3,3
3110,10,0,1
3111,25,2,4
3112,27,2,4
3113,49,9,5
3114,26,3,3
3115,46,3,2
3116,14,0,3
3117,9,0,4
3118,18,3,3
3119,32,7,4
3120,46,4,6
3121,18,1,2
3122,28,4,3
3123,41,4,6
3124,21,1,2
3125,32,6,2
3126,19,2,1
3127,68,9,8
3128,9,1,3
3129,107,16,9
3130,14,1,1
3131,20,2,5
3132,31,3,2
3133,75,8,4
3134,12,0,2
3135,49,6,3
3136,33,7,6
3137,58,7,3
3138,75,9,4
3139,28,5,4
3140,11,0,1
3141,15,0,3
3142,22,2,2
3143,23,3,2
3144,19,1,4
3145,22,1,2
3146,22,1,2
3147,29,2,2
3148,17,2,3
3149,34,4,4
3150,23,0,1
3151,24,0,2
3152,13,0,3
3153,26,3,3
3154,15,1,1
3155,27,3,2
3156,26,4,5
3157,23,2,2
3158,24,3,3
3159,15,1,2
3160,32,2,0
3161,57,8,2
3162,42,5,4
3163,117,16,4
3164,20,3,2
3165,27,3,2
3166,40,2,3
3167,9,0,3
3168,44,4,3
3169,32,7,8
3170,15,0,3
3171,9,0,2
3172,42,3,3
3173,15,1,3
3174,15,1,4
3175,22,1,2
3176,30,3,4
3177,43,6,6
3178,25,3,2
3179,123,17,11
3180,32,4,3
3181,15,2,2
3182,32,6,5
3183,20,2,4
3184,88,9,3
3185,57,7,4
3186,36,2,0
3187,45,6,5
3188,27,1,1
3189,60,6,6
3190,21,1,1
3191,27,3,3
3192,40,4,4
3193,25,2,3
3194,25,3,3
3195,16,0,2
3196,26,3,3
3197,22,1,2
3198,22,1,1
3199,22,1,1
3200,28,3,2
3201,44,3,5
3202,90,13,9
3203,49,7,7
3204,39,8,5
3205,49,5,4
3206,33,5,3
3207,38,3,3
3208,24,1,2
3209,15,1,2
3210,17,2,4
