,turns,player_position1,player_position2
6322,23,99,52
6323,43,65,99
6324,17,93,99
6325,10,99,17
6326,33,99,33
6327,24,14,99
6328,25,43,99
6329,34,99,42
6330,11,24,99
6331,28,67,99
6332,21,99,42
6333,22,47,99
6334,41,99,18
6335,28,99,28
6336,20,99,21
6337,14,42,99
6338,18,10,99
6339,15,52,99
6340,29,16,99
6341,31,59,99
6342,15,32,99
6343,22,75,99
6344,17,99,90
6345,29,99,34
6346,19,99,43
6347,13,99,25
6348,30,99,59
6349,29,90,99
6350,18,99,10
6351,17,83,99
6352,29,53,99
6353,12,99,74
6354,30,23,99
6355,25,99,99
6356,44,99,83
6357,41,99,83
6358,21,99,25
6359,20,85,99
6360,11,29,99
6361,84,17,99
6362,20,74,99
6363,13,99,32
6364,31,99,40
6365,50,66,99
6366,11,30,99
6367,19,53,99
6368,14,99,28
6369,51,99,41
6370,25,99,57
6371,24,99,5
6372,27,78,99
6373,21,72,99
6374,23,99,76
6375,17,99,58
6376,33,99,82
6377,11,99,10
6378,22,90,99
6379,21,81,99
6380,22,99,99
6381,16,99,23
6382,14,59,99
6383,12,99,21
6384,26,99,87
6385,32,99,45
6386,37,68,99
6387,26,83,99
6388,14,99,72
6389,14,99,5
6390,28,30,99
6391,23,99,93
6392,15,99,65
6393,22,99,18
6394,25,99,78
6395,17,40,99
6396,15,29,99
6397,54,22,99
6398,14,99,25
6399,25,99,85
6400,30,99,84
6401,16,99,78
6402,19,99,43
6403,32,82,99
6404,40,99,59
6405,28,89,99
6406,17,99,62
6407,13,36,99
6408,13,66,99
6409,20,99,25
6410,28,99,72
6411,14,18,99
6412,15,38,99
6413,19,99,66
6414,34,77,99
6415,14,75,99
6416,79,99,99
6417,15,99,45
6418,18,30,99
6419,12,76,99
6420,12,59,99
6421,31,30,99
6422,18,53,99
6423,11,78,99
6424,18,89,99
6425,17,85,99
6426,30,49,99
6427,11,99,44
6428,10,16,99
6429,15,57,99
6430,20,99,29
6431,24,99,23
6432,13,72,99
6433,12,99,43
6434,20,44,99
6435,28,74,99
6436,43,99,75
6437,15,99,39
6438,16,99,31
6439,37,99,11
6440,28,17,99
6441,7,99,45
6442,25,87,99
6443,25,99,5
6444,10,99,74
6445,45,32,99
6446,16,99,17
6447,24,99,91
6448,15,66,99
6449,19,99,93
6450,40,99,29
6451,22,99,58
6452,8,99,16
6453,18,99,28
6454,23,99,24
6455,41,28,99
6456,12,99,30
6457,12,69,99
6458,48,99,28
6459,27,33,99
6460,28,99,57
6461,23,99,36
6462,62,83,99
6463,45,90,99
6464,40,89,99
6465,17,18,99
6466,17,75,99
6467,32,99,76
6468,11,10,99
6469,19,99,37
6470,8,31,99
6471,13,10,99
6472,32,85,99
6473,17,77,99
6474,30,82,99
6475,20,21,99
6476,31,42,99
6477,16,78,99
6478,26,99,53
6479,35,99,32
6480,13,99,74
6481,37,99,25
6482,27,99,80
6483,12,72,99
6484,26,57,99
6485,29,83,99
6486,17,31,99
6487,18,18,99
6488,42,85,99
6489,12,99,91
6490,19,99,10
6491,13,99,16
6492,11,95,99
6493,15,99,99
6494,15,99,82
6495,31,89,99
6496,19,95,99
6497,13,99,43
6498,37,85,99
6499,66,93,99
6500,26,99,43
6501,17,37,99
6502,19,99,26
6503,26,99,10
6504,20,43,99
6505,30,99,90
6506,17,14,99
6507,51,43,99
6508,11,49,99
6509,22,99,10
6510,19,75,99
6511,25,73,99
6512,23,54,99
6513,13,99,37
6514,12,99,37
6515,36,98,99
6516,22,37,99
6517,17,26,99
6518,38,40,99
6519,24,96,99
6520,21,99,5
6521,9,99,18
6522,49,74,99
6523,47,99,26
6524,30,99,30
6525,14,76,99
6526,20,68,99
6527,24,93,99
6528,18,71,99
6529,12,99,13
6530,14,67,99
6531,16,26,99
6532,31,38,99
6533,58,26,99
6534,29,99,99
6535,16,76,99
6536,41,99,84
6537,18,99,76
6538,12,41,99
6539,15,73,99
6540,35,99,37
6541,29,99,75
6542,45,37,99
6543,14,37,99
6544,10,52,99
6545,12,68,99
6546,27,99,36
6547,19,74,99
6548,40,43,99
6549,13,49,99
6550,18,99,74
6551,28,75,99
6552,35,96,99
6553,38,99,60
6554,9,99,71
6555,16,85,99
6556,12,65,99
6557,28,95,99
6558,46,76,99
6559,9,99,22
6560,26,99,98
6561,32,99,85
6562,21,99,41
6563,24,99,32
6564,25,87,99
6565,24,88,99
6566,10,45,99
6567,26,69,99
6568,9,99,33
6569,22,99,85
6570,21,38,99
6571,20,99,83
6572,25,59,99
6573,28,36,99
6574,17,99,44
6575,13,81,99
6576,82,25,99
6577,15,99,77
6578,20,99,80
6579,12,25,99
6580,11,99,78
6581,38,99,81
6582,42,23,99
6583,35,99,38
6584,53,71,99
6585,32,99,78
6586,35,33,99
6587,21,99,34
6588,28,30,99
6589,27,99,84
6590,23,99,78
6591,20,99,40
6592,13,45,99
6593,55,99,89
6594,36,99,54
6595,27,82,99
6596,15,25,99
6597,36,99,53
6598,13,90,99
6599,18,99,37
6600,12,41,99
6601,22,99,36
6602,18,99,34
6603,19,80,99
6604,39,99,25
6605,26,99,99
6606,16,99,59
6607,30,99,41
6608,50,99,66
6609,17,99,53
6610,31,99,59
6611,22,99,73
6612,13,56,99
6613,23,99,84
6614,40,99,42
6615,11,99,26
6616,37,43,99
6617,19,80,99
6618,16,99,57
6619,12,34,99
6620,68,99,22
6621,12,80,99
6622,20,93,99
6623,35,99,77
6624,26,99,89
6625,21,42,99
6626,18,99,93
6627,17,99,51
6628,30,93,99
6629,15,30,99
6630,27,99,83
6631,9,99,56
6632,18,99,72
6633,9,99,53
6634,18,99,93
6635,31,23,99
6636,19,99,66
6637,28,25,99
6638,11,99,41
6639,24,95,99
6640,15,99,75
6641,20,99,40
6642,9,99,42
6643,33,72,99
6644,28,69,99
6645,26,28,99
6646,11,99,53
6647,27,22,99
6648,9,99,23
6649,19,39,99
6650,23,78,99
6651,28,41,99
6652,37,99,91
6653,19,59,99
6654,41,99,45
6655,21,99,16
6656,14,65,99
6657,14,99,80
6658,30,68,99
6659,12,99,80
6660,22,99,12
6661,14,57,99
6662,45,99,23
6663,9,99,43
6664,33,99,75
6665,15,41,99
6666,8,99,41
6667,25,41,99
6668,21,99,89
6669,68,25,99
6670,13,99,25
6671,24,93,99
6672,14,99,74
6673,17,47,99
6674,23,18,99
6675,16,99,56
6676,124,99,32
6677,13,99,21
6678,43,23,99
6679,26,99,88
6680,11,16,99
6681,26,99,90
6682,43,68,99
6683,11,99,82
6684,20,36,99
6685,24,99,39
6686,31,99,32
6687,31,80,99
6688,33,85,99
6689,38,99,41
6690,25,76,99
6691,25,99,78
6692,17,10,99
6693,13,99,21
6694,36,99,96
6695,10,99,32
6696,26,99,84
6697,14,99,95
6698,19,43,99
6699,14,99,26
6700,8,32,99
6701,20,28,99
6702,21,25,99
6703,22,85,99
6704,10,75,99
6705,25,93,99
6706,28,62,99
6707,17,60,99
6708,28,99,44
6709,9,18,99
6710,16,99,11
6711,30,99,78
6712,15,99,93
6713,26,99,23
6714,33,22,99
6715,21,43,99
6716,36,25,99
6717,30,47,99
6718,28,88,99
6719,13,99,52
6720,39,52,99
6721,29,80,99
6722,16,99,40
6723,37,99,99
6724,17,13,99
6725,27,99,43
6726,11,42,99
6727,37,44,99
6728,19,80,99
6729,34,99,30
6730,43,44,99
6731,12,17,99
6732,20,99,83
6733,13,76,99
6734,24,99,45
6735,17,99,80
6736,19,99,31
6737,19,40,99
6738,11,96,99
6739,31,93,99
6740,23,99,43
6741,16,24,99
6742,49,87,99
6743,15,99,18
6744,40,99,72
6745,15,37,99
6746,44,68,99
6747,16,99,64
6748,33,25,99
6749,11,99,25
6750,41,99,25
6751,17,52,99
6752,18,99,30
6753,31,99,91
6754,89,91,99
6755,17,83,99
6756,21,99,56
6757,40,99,39
6758,18,99,19
6759,15,99,10
6760,13,99,25
6761,27,74,99
6762,26,99,36
6763,10,65,99
6764,13,99,54
6765,8,53,99
6766,9,45,99
6767,20,99,72
6768,32,99,23
6769,12,12,99
6770,30,99,96
6771,52,91,99
6772,29,31,99
6773,45,68,99
6774,25,82,99
6775,19,77,99
6776,35,85,99
6777,22,72,99
6778,27,96,99
6779,13,74,99
6780,16,99,58
6781,29,81,99
6782,36,99,12
6783,19,99,65
6784,8,99,11
6785,14,91,99
6786,44,45,99
6787,13,99,41
6788,26,99,37
6789,39,87,99
6790,15,78,99
6791,20,83,99
6792,20,99,99
6793,13,43,99
6794,22,83,99
6795,67,99,80
6796,16,99,81
6797,38,99,73
6798,30,99,21
6799,28,24,99
6800,11,49,99
6801,26,99,52
6802,58,99,99
6803,19,85,99
6804,20,88,99
6805,14,99,62
6806,32,99,96
6807,28,99,26
6808,30,99,72
6809,18,91,99
6810,21,99,41
6811,41,99,40
6812,39,99,89
6813,19,99,64
6814,24,99,52
6815,52,99,12
6816,28,78,99
6817,20,99,43
6818,12,57,99
6819,13,99,72
6820,35,99,44
6821,41,99,95
6822,24,60,99
6823,27,43,99
6824,13,99,77
6825,21,77,99
6826,23,99,23
6827,22,59,99
6828,10,99,34
6829,21,10,99
6830,23,77,99
6831,17,74,99
6832,16,99,53
6833,21,52,99
6834,11,74,99
6835,22,49,99
6836,40,34,99
6837,19,24,99
6838,13,99,22
6839,20,29,99
6840,22,7,99
6841,33,99,78
6842,22,53,99
6843,14,56,99
6844,12,69,99
6845,13,80,99
6846,20,37,99
6847,13,41,99
6848,36,99,87
6849,12,18,99
6850,21,25,99
6851,21,99,76
6852,20,52,99
6853,10,99,83
6854,40,78,99
6855,22,89,99
6856,23,66,99
6857,13,99,28
6858,18,10,99
6859,38,99,67
6860,13,90,99
6861,22,99,93
6862,12,5,99
6863,26,99,80
6864,58,69,99
6865,19,99,67
6866,15,76,99
6867,22,99,84
6868,27,99,80
6869,23,99,93
6870,64,30,99
6871,32,32,99
6872,35,32,99
6873,12,99,65
6874,17,66,99
6875,24,82,99
6876,43,21,99
6877,15,99,5
6878,21,99,11
6879,11,42,99
6880,16,52,99
6881,12,85,99
6882,14,72,99
6883,38,99,73
6884,20,82,99
6885,18,31,99
6886,26,99,76
6887,83,99,23
6888,28,99,81
6889,46,90,99
6890,56,23,99
6891,26,23,99
6892,49,30,99
6893,64,99,60
6894,8,99,38
6895,17,71,99
6896,58,32,99
6897,11,99,41
6898,24,59,99
6899,29,99,78
6900,15,65,99
6901,15,99,71
6902,21,24,99
6903,15,88,99
6904,28,99,25
6905,15,39,99
6906,10,23,99
6907,56,25,99
6908,15,99,57
6909,24,87,99
6910,30,99,71
6911,22,29,99
6912,21,40,99
6913,21,99,59
6914,13,99,58
6915,10,41,99
6916,14,75,99
6917,49,99,43
6918,18,96,99
6919,24,11,99
6920,19,83,99
6921,23,37,99
6922,35,29,99
6923,27,99,87
6924,27,99,71
6925,22,84,99
6926,36,81,99
6927,41,99,25
6928,38,99,99
6929,10,99,45
6930,21,75,99
6931,45,10,99
6932,12,45,99
6933,12,99,65
6934,18,29,99
6935,12,40,99
6936,46,99,82
6937,12,69,99
6938,15,99,41
6939,27,71,99
6940,18,58,99
6941,16,99,87
6942,10,99,24
6943,15,26,99
6944,30,99,99
6945,24,99,77
6946,28,99,85
6947,32,44,99
6948,13,87,99
6949,36,99,37
6950,23,99,21
6951,15,32,99
6952,32,99,99
6953,56,99,88
6954,13,29,99
6955,13,10,99
6956,14,99,26
6957,19,47,99
6958,21,99,99
6959,14,67,99
6960,24,33,99
6961,19,31,99
6962,22,77,99
6963,26,99,42
6964,53,90,99
6965,26,99,88
6966,38,10,99
6967,16,28,99
6968,28,99,93
6969,26,99,72
6970,18,36,99
6971,23,99,99
6972,28,99,32
6973,16,47,99
6974,22,99,14
6975,14,54,99
6976,54,37,99
6977,27,99,25
6978,26,99,72
6979,20,99,72
6980,23,99,81
6981,20,99,88
6982,42,99,44
6983,49,99,95
6984,18,77,99
6985,13,99,24
6986,14,99,26
6987,16,99,75
6988,22,34,99
6989,12,34,99
6990,39,54,99
6991,33,99,98
6992,24,53,99
6993,15,99,21
6994,22,99,51
6995,29,99,66
6996,20,53,99
6997,42,99,41
6998,9,99,17
6999,18,39,99
7000,28,99,62
7001,37,99,78
7002,21,72,99
7003,59,99,77
7004,20,31,99
7005,36,99,62
7006,10,99,38
7007,20,99,42
7008,26,23,99
7009,12,17,99
7010,14,25,99
7011,14,99,64
7012,15,56,99
7013,31,99,77
7014,52,49,99
7015,13,99,65
7016,31,99,81
7017,36,99,91
7018,20,37,99
7019,11,99,52
7020,34,99,85
7021,34,65,99
7022,10,99,72
7023,12,28,99
7024,24,93,99
7025,10,99,25
7026,22,99,40
7027,71,33,99
7028,30,99,28
7029,13,45,99
7030,34,99,23
7031,22,25,99
7032,21,89,99
7033,20,25,99
7034,12,29,99
7035,20,99,64
7036,13,44,99
7037,17,99,67
7038,13,89,99
7039,19,99,73
7040,34,80,99
7041,19,29,99
7042,42,99,30
7043,18,58,99
7044,25,87,99
7045,15,59,99
7046,18,99,25
7047,13,99,32
7048,21,28,99
7049,49,99,87
7050,17,31,99
7051,11,36,99
7052,36,93,99
7053,30,99,36
7054,13,47,99
7055,24,56,99
7056,21,99,77
7057,23,99,25
7058,43,69,99
7059,34,99,90
7060,23,31,99
7061,22,23,99
7062,18,69,99
7063,9,9,99
7064,18,99,44
7065,17,99,43
7066,38,99,99
7067,26,99,99
7068,21,99,31
7069,24,99,28
7070,9,99,37
7071,11,91,99
7072,22,90,99
7073,27,53,99
7074,42,99,76
7075,23,21,99
7076,32,75,99
7077,62,99,40
7078,30,99,41
7079,33,99,74
7080,21,99,42
7081,24,99,72
7082,22,99,31
7083,40,99,29
7084,26,99,36
7085,11,99,77
7086,31,44,99
7087,10,34,99
7088,18,12,99
7089,13,59,99
7090,68,59,99
7091,42,83,99
7092,40,47,99
7093,19,87,99
7094,11,10,99
7095,25,99,66
7096,17,99,80
7097,36,99,59
7098,53,99,29
7099,29,99,31
7100,26,73,99
7101,16,52,99
7102,15,99,99
7103,14,99,28
7104,12,24,99
7105,30,99,72
7106,25,23,99
7107,29,99,33
7108,11,99,30
7109,19,44,99
7110,19,99,65
7111,25,99,36
7112,28,99,22
7113,12,7,99
7114,18,99,64
7115,15,99,52
7116,23,32,99
7117,22,99,10
7118,48,31,99
7119,15,49,99
7120,13,99,83
7121,33,75,99
7122,7,99,32
7123,20,77,99
7124,20,99,95
7125,39,96,99
7126,11,99,23
7127,46,21,99
7128,24,99,44
7129,27,32,99
7130,17,99,29
7131,30,29,99
7132,33,74,99
7133,17,99,89
7134,20,99,88
7135,12,99,49
7136,10,99,69
7137,14,99,43
7138,17,25,99
7139,46,99,77
7140,23,99,77
7141,20,99,16
7142,20,99,82
7143,11,25,99
7144,16,45,99
7145,12,99,45
7146,15,99,87
7147,9,99,5
7148,12,99,56
7149,36,43,99
7150,43,91,99
7151,15,59,99
7152,21,10,99
7153,25,85,99
7154,36,99,43
7155,37,99,85
7156,31,99,99
7157,12,9,99
7158,25,82,99
7159,25,22,99
7160,19,99,90
7161,20,83,99
7162,19,99,80
7163,16,99,81
7164,15,99,25
7165,15,99,5
7166,30,99,99
7167,27,10,99
7168,25,41,99
7169,19,25,99
7170,27,99,88
7171,49,99,95
7172,20,77,99
7173,29,99,80
7174,20,99,60
7175,28,95,99
7176,14,77,99
7177,30,72,99
7178,17,99,99
7179,40,99,45
7180,18,28,99
7181,19,24,99
7182,31,60,99
7183,12,99,18
7184,12,99,80
7185,11,29,99
7186,39,99,54
7187,45,54,99
7188,13,54,99
7189,13,99,88
7190,87,75,99
7191,23,99,16
7192,11,99,49
7193,36,18,99
7194,10,54,99
7195,16,78,99
7196,16,23,99
7197,14,88,99
7198,10,99,49
7199,45,99,49
7200,26,99,37
7201,14,96,99
7202,28,78,99
7203,30,80,99
7204,30,58,99
7205,20,54,99
7206,22,87,99
7207,20,99,12
7208,12,99,25
7209,15,99,28
7210,14,88,99
7211,25,99,28
7212,18,99,78
7213,13,29,99
7214,23,98,99
7215,23,40,99
7216,40,99,23
7217,22,30,99
7218,30,99,24
7219,18,99,62
7220,16,99,42
7221,23,57,99
7222,32,23,99
7223,32,59,99
7224,18,99,88
7225,26,26,99
7226,11,99,24
7227,21,83,99
7228,26,74,99
7229,13,85,99
7230,23,99,28
7231,38,99,18
7232,27,99,77
7233,14,29,99
7234,28,99,54
7235,20,99,22
7236,38,99,95
7237,29,40,99
7238,12,74,99
7239,16,99,99
7240,39,13,99
7241,12,66,99
7242,26,99,77
7243,28,99,53
7244,27,90,99
7245,24,99,93
7246,25,59,99
7247,9,31,99
7248,34,85,99
7249,43,54,99
7250,25,99,45
7251,22,99,72
7252,15,42,99
7253,21,30,99
7254,12,99,9
7255,20,31,99
7256,33,41,99
7257,30,93,99
7258,20,99,25
7259,75,99,85
7260,22,16,99
7261,15,89,99
7262,14,99,66
7263,10,99,77
7264,26,99,23
7265,28,99,58
7266,14,99,72
7267,24,54,99
7268,34,14,99
7269,25,99,25
7270,22,99,98
7271,10,34,99
7272,16,99,75
7273,9,99,7
7274,12,43,99
7275,30,30,99
7276,9,99,32
7277,10,28,99
7278,28,87,99
7279,20,29,99
7280,17,18,99
7281,28,99,25
7282,8,99,53
7283,49,93,99
7284,15,60,99
7285,16,99,58
7286,42,83,99
7287,18,95,99
7288,17,99,13
7289,16,66,99
7290,17,99,72
7291,24,99,30
7292,32,81,99
7293,25,99,49
7294,19,99,28
7295,18,99,69
7296,14,99,78
7297,18,99,38
7298,18,99,88
7299,66,99,68
7300,41,99,83
7301,13,74,99
7302,21,23,99
7303,17,26,99
7304,11,99,30
7305,23,99,99
7306,31,99,43
7307,34,99,72
7308,24,99,29
7309,13,99,34
7310,21,99,28
7311,37,99,88
7312,50,99,31
7313,10,99,53
7314,10,99,7
7315,65,56,99
7316,21,76,99
7317,36,99,83
7318,46,99,12
7319,12,99,36
7320,22,26,99
7321,13,99,22
7322,46,99,11
7323,17,72,99
7324,19,53,99
7325,36,45,99
7326,24,99,52
7327,29,85,99
7328,21,99,25
7329,12,99,37
7330,13,68,99
7331,38,93,99
7332,47,28,99
7333,20,77,99
7334,13,76,99
7335,21,99,88
7336,8,16,99
7337,15,22,99
7338,30,99,51
7339,22,89,99
7340,43,99,38
7341,21,99,88
7342,20,99,74
7343,21,90,99
7344,18,52,99
7345,17,83,99
7346,28,76,99
7347,18,99,30
7348,24,52,99
7349,15,18,99
7350,14,99,64
7351,32,99,72
7352,16,99,37
7353,37,99,78
7354,36,99,74
7355,11,33,99
7356,9,60,99
7357,25,66,99
7358,16,99,38
7359,20,30,99
7360,31,99,25
7361,29,99,83
7362,21,99,54
7363,20,99,33
7364,34,99,23
7365,22,99,59
7366,19,44,99
7367,31,5,99
7368,30,99,93
7369,17,66,99
7370,33,24,99
7371,18,99,54
7372,15,91,99
7373,32,99,36
7374,14,99,49
7375,15,99,83
7376,33,78,99
7377,12,16,99
7378,23,99,91
7379,11,99,52
7380,15,85,99
7381,27,28,99
7382,30,90,99
7383,32,99,31
7384,21,87,99
7385,14,99,52
7386,18,96,99
7387,34,99,91
7388,73,99,99
7389,23,99,36
7390,23,99,42
7391,16,99,41
7392,24,83,99
7393,27,23,99
7394,33,73,99
7395,24,81,99
7396,27,99,23
7397,7,99,43
7398,23,99,85
7399,50,28,99
7400,41,82,99
7401,16,99,5
7402,28,49,99
7403,9,99,16
7404,32,75,99
7405,16,99,12
7406,19,99,83
7407,20,99,72
7408,12,69,99
7409,13,99,39
7410,34,26,99
7411,9,99,54
7412,44,99,73
7413,18,99,76
7414,11,99,47
7415,34,99,83
7416,17,99,59
7417,16,76,99
7418,17,99,36
7419,39,36,99
7420,25,19,99
7421,12,99,28
7422,24,74,99
7423,8,99,41
7424,26,65,99
7425,22,99,62
7426,17,99,47
7427,50,99,24
7428,33,99,58
7429,33,99,62
7430,14,93,99
7431,11,99,28
7432,30,74,99
7433,28,99,99
7434,11,99,40
7435,13,99,84
7436,17,99,49
7437,18,99,59
7438,19,76,99
7439,31,71,99
7440,59,83,99
7441,29,28,99
7442,12,51,99
7443,30,99,78
7444,21,95,99
7445,35,43,99
7446,19,99,45
7447,16,41,99
7448,39,99,90
7449,23,10,99
7450,25,99,72
7451,22,23,99
7452,40,59,99
7453,13,14,99
7454,22,83,99
7455,67,16,99
7456,45,99,69
7457,14,99,39
7458,52,99,81
7459,19,31,99
7460,15,99,72
7461,23,99,78
7462,12,99,67
7463,15,39,99
7464,27,99,28
7465,17,99,83
7466,9,99,81
7467,23,36,99
7468,10,26,99
7469,17,25,99
7470,20,33,99
7471,38,99,34
7472,11,49,99
7473,23,87,99
7474,21,87,99
7475,17,80,99
7476,18,43,99
7477,35,99,43
7478,20,99,90
7479,21,99,89
7480,11,99,41
7481,22,99,74
7482,19,99,73
7483,43,99,29
7484,8,99,25
7485,41,51,99
7486,35,99,31
7487,30,99,18
7488,11,45,99
7489,17,32,99
7490,19,40,99
7491,23,99,43
7492,14,53,99
7493,33,99,36
7494,29,42,99
7495,26,99,62
7496,20,99,90
7497,11,84,99
7498,39,99,26
7499,23,99,45
7500,8,99,18
7501,48,99,23
7502,15,99,56
7503,22,99,80
7504,15,68,99
7505,12,53,99
7506,15,66,99
7507,25,74,99
7508,24,99,31
7509,19,59,99
7510,11,12,99
7511,13,99,74
7512,21,25,99
7513,18,52,99
7514,32,83,99
7515,10,49,99
7516,10,99,51
7517,15,99,17
7518,41,99,16
7519,12,64,99
7520,16,96,99
7521,27,44,99
7522,14,43,99
7523,22,99,25
7524,34,73,99
7525,12,84,99
7526,11,99,38
7527,12,99,34
7528,12,99,77
7529,40,90,99
7530,30,99,39
7531,40,99,87
7532,8,45,99
7533,14,99,91
7534,27,80,99
7535,33,99,82
7536,15,96,99
7537,52,99,43
7538,20,54,99
7539,21,99,68
7540,20,53,99
7541,17,25,99
7542,20,25,99
7543,29,56,99
7544,17,18,99
7545,40,41,99
7546,20,99,23
7547,17,99,34
7548,20,99,33
7549,19,12,99
7550,19,99,88
7551,28,99,31
7552,24,81,99
7553,48,99,88
7554,12,99,30
7555,27,99,95
7556,32,66,99
7557,9,99,65
7558,13,99,10
7559,20,19,99
7560,25,76,99
7561,25,43,99
7562,22,99,80
7563,34,99,10
7564,33,99,90
7565,43,74,99
7566,46,99,68
7567,14,42,99
7568,16,10,99
7569,19,99,51
7570,9,99,10
7571,21,59,99
7572,41,76,99
7573,38,99,83
7574,16,69,99
7575,12,99,34
7576,14,23,99
7577,18,29,99
7578,28,26,99
7579,89,99,73
7580,28,99,82
7581,15,99,87
7582,16,24,99
7583,14,99,44
7584,20,68,99
7585,53,71,99
7586,17,99,81
7587,15,99,69
7588,20,99,83
7589,9,99,34
7590,58,33,99
7591,13,99,51
7592,8,38,99
7593,17,99,72
7594,10,99,47
7595,32,99,85
7596,8,13,99
7597,18,99,18
7598,20,99,53
7599,22,14,99
7600,13,81,99
7601,55,99,57
7602,24,99,83
7603,14,99,41
7604,28,99,31
7605,24,99,78
7606,24,99,82
7607,20,99,88
7608,49,18,99
7609,14,99,90
7610,26,99,88
7611,18,25,99
7612,41,99,60
7613,23,99,77
7614,28,99,59
7615,28,99,22
7616,20,72,99
7617,16,99,47
7618,17,90,99
7619,12,77,99
7620,10,57,99
7621,19,45,99
7622,37,78,99
7623,23,34,99
7624,26,99,73
7625,17,45,99
7626,14,5,99
7627,59,34,99
7628,15,99,31
7629,16,99,88
7630,13,66,99
7631,8,99,44
7632,34,99,68
7633,18,99,34
7634,21,99,93
7635,44,44,99
7636,33,33,99
7637,13,44,99
7638,23,26,99
7639,24,99,95
7640,61,89,99
7641,7,29,99
7642,20,24,99
7643,18,38,99
7644,66,71,99
7645,17,12,99
7646,58,99,83
7647,29,99,25
7648,9,47,99
7649,32,22,99
7650,11,99,90
7651,28,88,99
7652,16,28,99
7653,15,99,28
7654,14,31,99
7655,15,99,56
7656,16,99,74
7657,24,99,78
7658,12,99,76
7659,21,99,14
7660,31,99,91
7661,11,83,99
7662,22,99,72
7663,15,99,84
7664,18,99,40
7665,12,99,29
7666,20,28,99
7667,19,99,83
7668,18,99,5
7669,34,40,99
7670,45,99,44
7671,18,33,99
7672,37,99,99
7673,27,99,77
7674,30,60,99
7675,42,99,43
7676,25,28,99
7677,18,99,81
7678,56,99,33
7679,25,58,99
7680,14,99,66
7681,12,99,62
7682,12,26,99
7683,14,77,99
7684,11,99,41
7685,31,44,99
7686,36,99,34
7687,31,67,99
7688,58,99,57
7689,21,99,83
7690,61,80,99
7691,31,85,99
7692,14,74,99
7693,12,99,65
7694,70,99,29
7695,15,99,78
7696,18,99,30
7697,13,99,16
7698,32,83,99
7699,7,99,18
7700,19,99,76
7701,27,99,34
7702,19,99,84
7703,17,99,47
7704,59,19,99
7705,25,99,99
7706,33,32,99
7707,27,80,99
7708,29,47,99
7709,23,99,81
7710,9,5,99
7711,36,57,99
7712,24,99,18
7713,15,44,99
7714,36,57,99
7715,24,44,99
7716,18,74,99
7717,10,99,83
7718,17,72,99
7719,29,99,5
7720,29,29,99
7721,20,49,99
7722,31,99,83
7723,25,80,99
7724,17,11,99
7725,13,25,99
7726,35,99,99
7727,31,80,99
7728,44,16,99
7729,11,34,99
7730,32,99,49
7731,19,99,57
7732,25,99,43
7733,10,99,14
7734,12,83,99
7735,64,99,29
7736,15,30,99
7737,12,84,99
7738,35,99,31
7739,21,99,41
7740,13,64,99
7741,31,99,88
7742,9,30,99
7743,18,28,99
7744,8,99,43
7745,23,99,45
7746,19,45,99
7747,29,95,99
7748,14,99,49
7749,7,99,58
7750,23,99,21
7751,26,99,62
7752,26,85,99
7753,20,99,59
7754,9,39,99
7755,12,25,99
7756,23,42,99
7757,13,38,99
7758,12,66,99
7759,16,59,99
7760,36,99,43
7761,14,47,99
7762,8,99,78
7763,46,77,99
7764,25,99,89
7765,10,23,99
7766,13,89,99
7767,23,76,99
7768,14,56,99
7769,21,87,99
7770,12,99,24
7771,64,78,99
7772,19,99,95
7773,21,87,99
7774,13,68,99
7775,16,99,34
7776,13,25,99
7777,26,99,26
7778,12,99,31
7779,30,99,81
7780,28,99,37
7781,23,88,99
7782,59,99,72
7783,11,99,77
7784,13,99,96
7785,16,44,99
7786,15,99,40
7787,29,98,99
7788,11,99,16
7789,28,99,93
7790,27,90,99
7791,20,37,99
7792,17,87,99
7793,27,99,78
7794,25,99,96
7795,17,87,99
7796,15,99,93
7797,13,76,99
7798,37,59,99
7799,18,99,75
7800,29,99,72
7801,28,80,99
7802,63,81,99
7803,10,17,99
7804,35,99,38
7805,23,99,44
7806,11,99,7
7807,21,99,25
7808,34,36,99
7809,13,18,99
7810,25,99,64
7811,21,82,99
7812,20,49,99
7813,27,99,49
7814,26,10,99
7815,73,99,85
7816,11,64,99
7817,7,99,28
7818,33,42,99
7819,39,25,99
7820,34,99,29
7821,45,99,23
7822,22,99,28
7823,12,99,28
7824,34,99,90
7825,13,87,99
7826,17,99,57
7827,9,12,99
7828,25,99,10
7829,17,11,99
7830,30,25,99
7831,24,40,99
7832,19,99,93
7833,22,96,99
7834,14,99,74
7835,61,74,99
7836,44,99,16
7837,43,99,47
7838,25,99,43
7839,21,99,39
7840,23,99,52
7841,33,72,99
7842,22,99,31
7843,23,99,34
7844,24,99,39
7845,41,72,99
7846,46,99,83
7847,15,83,99
7848,25,96,99
7849,29,77,99
7850,17,23,99
7851,23,32,99
7852,32,85,99
7853,46,19,99
7854,19,99,85
7855,42,99,90
7856,11,99,11
7857,19,78,99
7858,13,99,93
7859,31,90,99
7860,10,52,99
7861,21,93,99
7862,20,41,99
7863,21,23,99
7864,23,99,40
7865,13,67,99
7866,39,99,90
7867,42,99,36
7868,10,99,74
7869,17,25,99
7870,19,99,82
7871,12,99,42
7872,29,28,99
7873,28,25,99
7874,57,99,51
7875,28,99,74
